,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,place_id,googlename,googlelat,googlelon,googleaddress,cost,multiple,how
109,LAMBO'S AMOCO,-88.368416,39.481590000000004,1202 Charleston Ave,,Mattoon,IL,61938,,COLES,0,0,0.0,0.0,0,0.0,0,0
110,LA VILLITA FRUIT & MARKET,-88.087807,41.703163,245 N Schmidt Rd,,Bolingbrook,IL,60440,1701.0,WILL,0,0,0.0,0.0,0,0.0,0,0
111,EVANSTON GAS & FOOD INC,-87.684563,42.019505,101 Ridge Ave,,Evanston,IL,60202,3826.0,COOK,0,0,0.0,0.0,0,0.0,0,0
112,CITGO GAS STATION & FOOD MART,-87.681763,41.712112,9955 S Western Ave,,Chicago,IL,60643,1830.0,COOK,0,0,0.0,0.0,0,0.0,0,0
113,CERMAK PRODUCE,-87.72332800000001,41.798019000000004,5220 S Pulaski Rd,,Chicago,IL,60632,4222.0,COOK,0,0,0.0,0.0,0,0.0,0,0
114,THE BUTCHER'S BLOCK,-89.703583,38.140491,1505 N Market St,Ste 1,Sparta,IL,62286,1077.0,RANDOLPH,0,0,0.0,0.0,0,0.0,0,0
115,ABARROTES LA ROSITA INC,-87.907829,42.096092,1902 S Wolf Rd,,Wheeling,IL,60090,6518.0,COOK,0,0,0.0,0.0,0,0.0,0,0
116,Casey's General Store 2557,-88.354141,38.680496000000005,940 S Main St,,Clay City,IL,62824,1116.0,CLAY,0,0,0.0,0.0,0,0.0,0,0
117,Casey's General Store 2558,-88.261711,39.99015,501 N Long St,,Tolono,IL,61880,9029.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
118,PC FOODS,-89.218147,41.258263,618 E Grant St,,Granville,IL,61326,9665.0,PUTNAM,0,0,0.0,0.0,0,0.0,0,0
119,Food 4 Less Midwest 561,-88.12602199999999,41.553546999999995,1701 N Larkin Ave,Ste 100,Crest Hill,IL,60403,3392.0,WILL,0,0,0.0,0.0,0,0.0,0,0
120,KWIK PANTRY,-88.019173,41.860085,42 W Roosevelt Rd,,Lombard,IL,60148,4402.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
121,BELLWOOD FOOD & BEVERAGE,-87.894485,41.88913,5001 Saint Charles Rd,,Bellwood,IL,60104,1042.0,COOK,0,0,0.0,0.0,0,0.0,0,0
122,AL-AMIN GROCERY,-87.691025,41.997822,6403 N Artesian Ave,,Chicago,IL,60645,5301.0,COOK,0,0,0.0,0.0,0,0.0,0,0
123,DOLLAR GENERAL 6963,-89.989502,38.417145,4037 State Route 159,,Smithton,IL,62285,2533.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
124,DOLLAR GENERAL 9780,-88.89624,38.317402,421 Broadway St,,Mount Vernon,IL,62864,5117.0,JEFFERSON,0,0,0.0,0.0,0,0.0,0,0
125,LA FIESTA BAKERY INC,-87.72273299999999,41.776131,6424 S Pulaski Rd,,Chicago,IL,60629,5134.0,COOK,0,0,0.0,0.0,0,0.0,0,0
126,MARATHON GAS,-87.576065,41.75687,7601 S Jeffery Blvd,,Chicago,IL,60649,4015.0,COOK,0,0,0.0,0.0,0,0.0,0,0
127,Walgreens 09176,-90.26245899999999,39.723129,1802 W Morton Ave,,Jacksonville,IL,62650,2619.0,MORGAN,0,0,0.0,0.0,0,0.0,0,0
128,Walgreens 09145,-89.687927,39.809822,1900 W Jefferson St,,Springfield,IL,62702,2202.0,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
129,Walgreens 03321,-87.761742,41.79586,5874 S Archer Ave,,Chicago,IL,60638,1645.0,COOK,0,0,0.0,0.0,0,0.0,0,0
130,Walgreens 04258,-88.28756700000001,42.098236,810 W Main St,,West Dundee,IL,60118,2051.0,KANE,0,0,0.0,0.0,0,0.0,0,0
131,Target Store 1950,-88.203026,42.017387,1001 Sutton Rd,,Streamwood,IL,60107,2332.0,COOK,0,0,0.0,0.0,0,0.0,0,0
132,MINIT STOP CONVENIENCE MART,-90.862633,40.555969,400 E Washington St,,Blandinsville,IL,61420,5094.0,MCDONOUGH,0,0,0.0,0.0,0,0.0,0,0
133,7700 CITGO KEDZIE,-87.702538,41.753170000000004,7700 S Kedzie Ave,,Chicago,IL,60652,1915.0,COOK,0,0,0.0,0.0,0,0.0,0,0
134,DOLLAR GENERAL 0856,-89.494102,40.904449,312 S Plaza Park,,Chillicothe,IL,61523,2214.0,PEORIA,0,0,0.0,0.0,0,0.0,0,0
135,DOLLAR GENERAL 6883,-89.941299,41.680252,36 Grove St,,Prophetstown,IL,61277,9375.0,WHITESIDE,0,0,0.0,0.0,0,0.0,0,0
136,SUNSHINE FOOD MART,-89.64331800000001,39.816390999999996,1201 N 9th St,,Springfield,IL,62702,3959.0,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
137,Walgreens 07866,-88.131813,41.522476,2101 W Jefferson St,,Joliet,IL,60435,6621.0,WILL,0,0,0.0,0.0,0,0.0,0,0
138,Walgreens 07139,-87.88871800000001,41.484051,11200 W Laraway Rd,,Frankfort,IL,60423,8705.0,WILL,0,0,0.0,0.0,0,0.0,0,0
139,Walgreens 04947,-87.737999,41.647148,13501 Cicero Ave,,Crestwood,IL,60445,1934.0,COOK,0,0,0.0,0.0,0,0.0,0,0
140,Walgreens 02720,-88.036713,41.772709000000006,6240 Belmont Rd,,Downers Grove,IL,60516,1638.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
141,FRUTERIA ANDREA,-87.71350100000001,41.840610999999996,2800 S Drake Ave,,Chicago,IL,60623,4638.0,COOK,0,0,0.0,0.0,0,0.0,0,0
142,Walmart Supercenter 5398,-89.112724,42.31543,3902 W Riverside Blvd,,Rockford,IL,61101,,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
143,WEST LAWN FOODS,-87.723007,41.786609999999996,5838 S Pulaski Rd,,Chicago,IL,60629,4544.0,COOK,0,0,0.0,0.0,0,0.0,0,0
144,Circle K 94,-88.190704,40.09507,1821 Philo Rd,,Urbana,IL,61802,6015.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
145,ST LOUIS FOOD MART,-87.85524699999999,42.392227,2201 N Lewis Ave,,Waukegan,IL,60087,3804.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
146,CITGO,-87.653648,41.779568,1151 W 63rd St,,Chicago,IL,60621,1345.0,COOK,0,0,0.0,0.0,0,0.0,0,0
147,Walgreens 07687,-87.711662,41.924717,3320 W Fullerton Ave,,Chicago,IL,60647,2514.0,COOK,0,0,0.0,0.0,0,0.0,0,0
148,Walgreens 07361,-88.185822,41.757969,1779 Sequoia Rd,,Naperville,IL,60540,6424.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
149,Walgreens 07250,-87.681099,41.706326000000004,2345 W 103rd St,,Chicago,IL,60643,2423.0,COOK,0,0,0.0,0.0,0,0.0,0,0
150,A & S GAS STATION INC,-87.67321,41.617767,14941 Dixie Hwy,,Harvey,IL,60426,1431.0,COOK,0,0,0.0,0.0,0,0.0,0,0
151,S & B MINI MART INC,-87.850487,42.351551,1550 Glen Rock Ave,,Waukegan,IL,60085,6253.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
152,BOMBAY BAZAR,-88.034088,41.772388,2093 63rd St,,Downers Grove,IL,60516,2316.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
153,GAS PLUS,-87.683807,41.784378000000004,6000 S Western Ave,,Chicago,IL,60636,2020.0,COOK,0,0,0.0,0.0,0,0.0,0,0
154,CVS 5836,-87.596153,41.799521999999996,1228 E 53rd St,,Chicago,IL,60615,4008.0,COOK,0,0,0.0,0.0,0,0.0,0,0
155,MAYWOOD MART CARE,-87.853363,41.871407,1701 Harrison St,,Maywood,IL,60153,1740.0,COOK,0,0,0.0,0.0,0,0.0,0,0
156,Casey's General Store 2605,-89.95734399999999,41.807545000000005,602 E Lincolnway,,Morrison,IL,61270,2947.0,WHITESIDE,0,0,0.0,0.0,0,0.0,0,0
157,Walgreens 09033,-87.973885,41.751369,7516 S Cass Ave,Ste 1,Darien,IL,60561,4457.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
158,CREAL SPRINGS MINI MART,-88.836395,37.619648,100 E Keely St,,Creal Springs,IL,62922,2108.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
159,NEIGHBORHOOD MARKET,-89.10764300000001,42.262444,1102 Ferguson St,,Rockford,IL,61102,2861.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
160,Walmart SUPERCENTER 5399,-89.474991,41.826145000000004,1640 S Galena Ave,,Dixon,IL,61021,9611.0,LEE,0,0,0.0,0.0,0,0.0,0,0
161,Walmart 5442,-88.03186,41.948971,1050 N Rohlwing Rd,,Addison,IL,60101,1034.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
162,DOLLAR GENERAL 9960,-88.261528,39.991135,507 N Long St,,Tolono,IL,61880,9029.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
163,Walgreens 02473,-89.689499,41.765408,1700 1st Ave,,Rock Falls,IL,61071,3010.0,WHITESIDE,0,0,0.0,0.0,0,0.0,0,0
164,Walgreens 03714,-90.19216899999999,38.921406,2610 State St,,Alton,IL,62002,5150.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
165,Walgreens 04502,-88.259026,42.121212,399 Lake Marian Rd,,Carpentersville,IL,60110,2096.0,KANE,0,0,0.0,0.0,0,0.0,0,0
166,EUREKA LOCKER INC,-89.272293,40.704811,110 4-H PARK RD,,EUREKA,IL,61530,,WOODFORD,0,0,0.0,0.0,0,0.0,0,0
167,ENGLEWOOD GAS INC,-87.629204,41.780056,150 W 63rd St,,Chicago,IL,60621,3811.0,COOK,0,0,0.0,0.0,0,0.0,0,0
168,Walgreens 07630,-87.62822,41.900024,933 N State St,,Chicago,IL,60610,2842.0,COOK,0,0,0.0,0.0,0,0.0,0,0
169,GEETHA FOODS,-87.729462,42.033432,4035 Main St,,Skokie,IL,60076,2778.0,COOK,0,0,0.0,0.0,0,0.0,0,0
170,FARM SUPERMARKET,-87.686684,41.997753,2257 W Devon Ave,,Chicago,IL,60659,2042.0,COOK,0,0,0.0,0.0,0,0.0,0,0
171,Meijer Inc 198,-88.12056700000001,41.953308,130 S Gary Ave,,Bloomingdale,IL,60108,2243.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
172,PSR PETRO MART,-90.582741,41.502949,722 11th St,,Rock Island,IL,61201,2441.0,ROCK ISLAND,0,0,0.0,0.0,0,0.0,0,0
173,CVS 6789,-88.029022,41.729012,8645 Woodward Ave,,Woodridge,IL,60517,3148.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
174,PARKWAY SUPER MARKET INC,-87.615494,41.777775,6435 S King Dr,,Chicago,IL,60637,3116.0,COOK,0,0,0.0,0.0,0,0.0,0,0
175,STOP & GO LIQUOR,-87.638786,41.488167,2746 Chicago Rd,,South Chicago Heights,IL,60411,4735.0,COOK,0,0,0.0,0.0,0,0.0,0,0
176,RED APPLE FOOD MART,-87.74584200000001,41.893867,722 N CICERO AVE,,CHICAGO,IL,60644,,COOK,0,0,0.0,0.0,0,0.0,0,0
177,SHAFFERS GROCERY,-88.47258000000001,37.498692,RR 1,Box 33,Herod,IL,62947,9801.0,POPE,0,0,0.0,0.0,0,0.0,0,0
178,BART'S SUPERMARKET,-88.85964200000001,40.870968,105 E Falcon Hwy,,Flanagan,IL,61740,7502.0,LIVINGSTON,0,0,0.0,0.0,0,0.0,0,0
179,CARNITAS Y SUPERMERCARDO ELGIGANTE,-87.756271,41.925976,2500 N Laramie Ave,,Chicago,IL,60639,2422.0,COOK,0,0,0.0,0.0,0,0.0,0,0
180,GRAND FOOD & LIQUOR INC,-87.75457,41.916939,5128 W GRAND AVE,,CHICAGO,IL,60639,,COOK,0,0,0.0,0.0,0,0.0,0,0
181,CARNICERIA JIMENEZ,-88.195847,41.882088,559 Main St,,West Chicago,IL,60185,2842.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
182,LOAMI COUNTRY MARKET,-89.846153,39.674973,106 CHURCH ST,,LOAMI,IL,62661,,SANGAMON,0,0,0.0,0.0,0,0.0,0,0
183,ORCHARD STOP,-88.37529,41.729675,1700 Orchard Rd,,Montgomery,IL,60538,1081.0,KENDALL,0,0,0.0,0.0,0,0.0,0,0
184,DIANA'S FOOD & RESTAURANT,-87.699287,41.899387,1000 N Francisco Ave,,Chicago,IL,60622,2749.0,COOK,0,0,0.0,0.0,0,0.0,0,0
185,DOLLAR GENERAL 9877,-89.946861,39.030926,1281 S Washington St,,Bunker Hill,IL,62014,2845.0,MACOUPIN,0,0,0.0,0.0,0,0.0,0,0
186,DOLLAR GENERAL 6813,-89.358131,42.00359,1100 W Pines Rd,,Oregon,IL,61061,9551.0,OGLE,0,0,0.0,0.0,0,0.0,0,0
187,DOLLAR GENERAL 2619,-89.393372,38.636841,1210 Dorothy Ln,,Carlyle,IL,62231,6326.0,CLINTON,0,0,0.0,0.0,0,0.0,0,0
188,DOLLAR GENERAL 9047,-88.345886,41.71452,73 Boulder Hill Pass,,Montgomery,IL,60538,1911.0,KENDALL,0,0,0.0,0.0,0,0.0,0,0
189,WEST TOWN MOBIL,-87.724174,41.86623,3942 W Roosevelt Rd,,Chicago,IL,60624,4233.0,COOK,0,0,0.0,0.0,0,0.0,0,0
190,PETE'S FRESH MARKET,-87.536911,41.680984,3554 E 118th St,,Chicago,IL,60617,7314.0,COOK,0,0,0.0,0.0,0,0.0,0,0
191,Walgreens 09141,-87.702209,41.735188,8700 S Kedzie Ave,,Evergreen Park,IL,60805,1024.0,COOK,0,0,0.0,0.0,0,0.0,0,0
192,Walgreens 03940,-88.03443100000001,42.139191,375 E Dundee Rd,,Palatine,IL,60074,2812.0,COOK,0,0,0.0,0.0,0,0.0,0,0
193,ALDI 14,-88.2015,41.902012,978 N Neltnor Blvd,,West Chicago,IL,60185,5981.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
194,7-Eleven 33747,-88.11032900000001,41.863979,326 W Liberty Dr,,Wheaton,IL,60187,5048.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
195,ALBANY FOOD LIQUORS INC,-87.703423,41.924812,3048 W Fullerton Ave,,Chicago,IL,60647,2808.0,COOK,0,0,0.0,0.0,0,0.0,0,0
196,CITGO FOOD MART,-87.605408,41.707397,721 E 103rd St,,Chicago,IL,60628,1619.0,COOK,0,0,0.0,0.0,0,0.0,0,0
197,JOSEPH'S INC,-88.324768,42.22612,29 Crystal Lake Plz,,Crystal Lake,IL,60014,7928.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
198,SUGARS PLUS,-87.61308299999999,41.809425,525 E 47th St,,Chicago,IL,60653,4207.0,COOK,0,0,0.0,0.0,0,0.0,0,0
199,ONE STOP SHOP,-89.956703,38.730804,2621 N Center St,,Maryville,IL,62062,5670.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
200,PITA INN MARKET,-87.72653199999999,42.040817,3922 Dempster St,,Skokie,IL,60076,2236.0,COOK,0,0,0.0,0.0,0,0.0,0,0
201,Aldi 67,-87.702896,41.735115,3231 W 87th St,,Evergreen Park,IL,60805,1014.0,COOK,0,0,0.0,0.0,0,0.0,0,0
202,SUPERMARKET LA TRINIDAD,-88.431023,42.29425,1230 Davis Rd,,Woodstock,IL,60098,4605.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
203,DOLLAR GENERAL 9938,-89.34875500000001,40.13921,260 Limit St,,Lincoln,IL,62656,,LOGAN,0,0,0.0,0.0,0,0.0,0,0
204,DOLLAR GENERAL 1083,-89.968338,38.695617999999996,1974 Vandalia St,,Collinsville,IL,62234,4846.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
205,DOLLAR GENERAL 1231,-89.53804000000001,40.675014000000004,2490 E Washington St,,Peoria,IL,61611,1859.0,TAZEWELL,0,0,0.0,0.0,0,0.0,0,0
206,Dollar General 2275,-89.850861,40.019684000000005,1018 N 6th St,,Petersburg,IL,62675,1182.0,MENARD,0,0,0.0,0.0,0,0.0,0,0
207,Dollar General 4041,-90.150642,38.348628999999995,717 N Market St,,Waterloo,IL,62298,1003.0,MONROE,0,0,0.0,0.0,0,0.0,0,0
208,DOLLAR GENERAL 4563,-89.60199,40.547562,3241 Barney Ave,,Pekin,IL,61554,6234.0,TAZEWELL,0,0,0.0,0.0,0,0.0,0,0
209,DOLLAR GENERAL 7204,-89.484016,41.853415999999996,716 North Brinton Ave,,Dixon,IL,61021,1610.0,LEE,0,0,0.0,0.0,0,0.0,0,0
210,DOLLAR GENERAL 7904,-89.987144,38.669685,126 W Main St,,Collinsville,IL,62234,3015.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
211,DOLLAR GENERAL 8297,-90.95989200000001,40.583118,718 E Main St,,La Harpe,IL,61450,9161.0,HANCOCK,0,0,0.0,0.0,0,0.0,0,0
212,PRICE RITE GAS & FOOD,-88.282944,42.041866,180 Kimball St,,Elgin,IL,60120,4112.0,KANE,0,0,0.0,0.0,0,0.0,0,0
213,Walgreens 07672,-89.947243,38.569866,1108 Hartman Ln,,Belleville,IL,62221,7921.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
214,Walgreens 5124,-87.604919,41.737389,8658 S Cottage Grove Ave,,Chicago,IL,60619,,COOK,0,0,0.0,0.0,0,0.0,0,0
215,DEMANGE PRODUCE,-90.092751,38.580559,5750 Pocket Rd,,East Saint Louis,IL,62205,1042.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
216,ENDY'S DELI,-87.719818,41.936707,3055 N Milwaukee Ave,,Chicago,IL,60618,6612.0,COOK,0,0,0.0,0.0,0,0.0,0,0
217,DOLLAR GENERAL 2303,-87.66282700000001,41.164207,205 N Dixie Hwy,,Momence,IL,60954,1217.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
218,SAVEWAY FOOD,-87.61927,41.816559000000005,313 E 43rd St,,Chicago,IL,60653,3312.0,COOK,0,0,0.0,0.0,0,0.0,0,0
219,Casey's General Store 1520,-89.45613900000001,39.418045,401 Sarpy St,,Morrisonville,IL,62546,6828.0,CHRISTIAN,0,0,0.0,0.0,0,0.0,0,0
220,"SUPERMERCADO VILLARREAL, INC.",-87.753738,41.837467,3018 S Laramie Ave,,Cicero,IL,60804,3557.0,COOK,0,0,0.0,0.0,0,0.0,0,0
221,HAPPY FOODS,-87.763542,41.99799,6415 N Central Ave,,Chicago,IL,60646,2901.0,COOK,0,0,0.0,0.0,0,0.0,0,0
222,Aldi 71,-87.894386,42.028202,1365 Lee St,,Des Plaines,IL,60018,1514.0,COOK,0,0,0.0,0.0,0,0.0,0,0
223,Walgreens 01309,-89.68103,38.747849,110 Walnut St,,Highland,IL,62249,1222.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
224,Walgreens 01449,-87.84947199999999,41.850291999999996,8000 Broadview Village Sq,,Broadview,IL,60155,2601.0,COOK,0,0,0.0,0.0,0,0.0,0,0
225,MACIAS PRODUCE INC,-87.551247,41.73312,8933 S Commercial Ave,,Chicago,IL,60617,3202.0,COOK,0,0,0.0,0.0,0,0.0,0,0
226,HAPPY FOODS,-87.818474,42.004276000000004,6783 N Northwest Hwy,,Chicago,IL,60631,1264.0,COOK,0,0,0.0,0.0,0,0.0,0,0
227,CIRCLE K 1249,-88.161247,38.990967,103 W Jourdan St,,Newton,IL,62448,1928.0,JASPER,0,0,0.0,0.0,0,0.0,0,0
228,HY VEE GAS #1,-91.395149,39.913643,1300 Harrison St,,Quincy,IL,62301,6704.0,ADAMS,0,0,0.0,0.0,0,0.0,0,0
229,INTER DELI INC,-87.958649,42.140057,750 S Buffalo Grove Rd,,Buffalo Grove,IL,60089,3708.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
230,PEORIA HEIGHTS BP,-89.57405899999999,40.741081,4430 N Prospect Rd,,Peoria Heights,IL,61616,6540.0,PEORIA,0,0,0.0,0.0,0,0.0,0,0
231,THE GRAPEVINE FOOD,-87.849693,41.627834,14402 John Humphrey Dr,,Orland Park,IL,60462,2638.0,COOK,0,0,0.0,0.0,0,0.0,0,0
232,GREEN ACRES FOOD MART,-87.783348,41.8423,2630 RIDGELAND AVE,,BERWYN,IL,60402,,COOK,0,0,0.0,0.0,0,0.0,0,0
233,SHOP & SAVE MARKET,-87.885307,42.043346,518 Metropolitan Way,,Des Plaines,IL,60016,4627.0,COOK,0,0,0.0,0.0,0,0.0,0,0
234,LA HUERTA 2,-87.943588,41.956142,224 W Green St,,Bensenville,IL,60106,2494.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
235,GREENUP IGA,-88.163055,39.247585,201 E Cumberland St,,Greenup,IL,62428,1183.0,CUMBERLAND,0,0,0.0,0.0,0,0.0,0,0
236,NUEVO MEXICO,-87.88893900000001,42.0182,1920 Mannheim Rd,,Des Plaines,IL,60018,2907.0,COOK,0,0,0.0,0.0,0,0.0,0,0
237,SUN RAYS ENTERPRISES INC,-88.198631,42.428776,6900 State Park Rd,,Fox Lake,IL,60020,1058.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
238,Dollar General 7343,-90.579735,40.120632,9 Rode Wald,,Rushville,IL,62681,,SCHUYLER,0,0,0.0,0.0,0,0.0,0,0
239,WALGREENS  03991,-90.583107,41.478832000000004,3100 11th St,,Rock Island,IL,61201,6706.0,ROCK ISLAND,0,0,0.0,0.0,0,0.0,0,0
240,HY-VEE FOODS 1533,-91.39298199999999,39.913601,1400 Harrison St,,Quincy,IL,62301,6706.0,ADAMS,0,0,0.0,0.0,0,0.0,0,0
241,#1 SUPER PALESTINE,-87.79806500000001,41.703262,10326 S Harlem Ave,,Palos Hills,IL,60465,2036.0,COOK,0,0,0.0,0.0,0,0.0,0,0
242,MARTIN'S IGA,-87.99215699999999,39.305126,505 N Route 49,,Casey,IL,62420,1449.0,CLARK,0,0,0.0,0.0,0,0.0,0,0
243,SEAFOOD SPECIALTIES,-89.244026,37.459559999999996,155 E Vienna St,,Anna,IL,62906,1839.0,UNION,0,0,0.0,0.0,0,0.0,0,0
244,Casey's General Store 2554,-89.015617,40.450534999999995,2017 Fox Creek Rd,,Bloomington,IL,61701,9531.0,MCLEAN,0,0,0.0,0.0,0,0.0,0,0
245,Perry County Market Place,-89.38195,38.076,412 S Main St,,Pinckneyville,IL,62274,1454.0,PERRY,0,0,0.0,0.0,0,0.0,0,0
246,County Market 212,-90.571259,40.117599,520 W Clinton St,,Rushville,IL,62681,1246.0,SCHUYLER,0,0,0.0,0.0,0,0.0,0,0
247,METROPOLIS BIG JOHN SUPER STORE,-88.716705,37.144993,1200 E 5th St,,Metropolis,IL,62960,,MASSAC,0,0,0.0,0.0,0,0.0,0,0
248,WILSON FOOD MART,-88.97805,37.293678,106 WASHINGTON,,KARNAK,IL,62956,336.0,PULASKI,0,0,0.0,0.0,0,0.0,0,0
249,DOLLAR GENERAL 7324,-90.148125,38.678703000000006,220 McCambridge Ave,,Madison,IL,62060,1550.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
250,DOLLAR GENERAL 9843,-88.904327,41.584393,1368 E US Highway 34,,Earlville,IL,60518,,LA SALLE,0,0,0.0,0.0,0,0.0,0,0
251,DOLLAR GENERAL 10269,-88.250671,42.214176,366 Northwest Hwy,,CARY,IL,60013,2900.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
252,HAN'S MARKET,-89.204041,37.717499,863 E Grand Ave,,Carbondale,IL,62901,3543.0,JACKSON,0,0,0.0,0.0,0,0.0,0,0
253,PINCKNEYVILLE SAVE-A-LOT,-89.382866,38.078528999999996,215 S Walnut St,,Pinckneyville,IL,62274,1315.0,PERRY,0,0,0.0,0.0,0,0.0,0,0
254,4 O QUICK SHOP,-89.883156,38.718456,804 S Main St,,Troy,IL,62294,1819.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
255,MACH 1 FOOD SHOP #13,-87.635605,40.134418,510 N Gilbert St,,Danville,IL,61832,4554.0,VERMILION,0,0,0.0,0.0,0,0.0,0,0
256,KROGER MS-380 024,-88.945564,37.740845,1704 W Deyoung St,,Marion,IL,62959,1054.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
257,KROGER L746 746,-89.02780200000001,37.788559,1609 S Park Ave,,Herrin,IL,62948,4162.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
258,Smalls Food Store Inc,-88.91655,37.730804,1005 E Main St,,Marion,IL,62959,3914.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
259,PANADERIA CORAL INC,-87.720024,41.844303000000004,3807 W 26th St,,Chicago,IL,60623,3808.0,COOK,0,0,0.0,0.0,0,0.0,0,0
260,Walmart 5352,-88.340622,41.862644,801 N Randall Rd,,Batavia,IL,60510,1992.0,KANE,0,0,0.0,0.0,0,0.0,0,0
261,Casey's General Store 2591,-88.870476,39.780811,950 N State Highway 121,,Mt Zion,IL,62549,1436.0,MACON,0,0,0.0,0.0,0,0.0,0,0
262,FARMER'S MARKET,-89.995628,38.665581,128 Saint Louis Rd,,Collinsville,IL,62234,2424.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
263,INDIA BAZZAR,-87.936188,42.047610999999996,615 W Golf Rd,,Des Plaines,IL,60016,2462.0,COOK,0,0,0.0,0.0,0,0.0,0,0
264,LOUIES P&R INC,-89.026558,37.802841,101 S 14th St,,Herrin,IL,62948,3605.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
265,MOUNDS STOP & SHOP INC,-89.198189,37.116894,304 S Blanche St,,Mounds,IL,62964,1106.0,PULASKI,0,0,0.0,0.0,0,0.0,0,0
266,HOMAN'S DAIRY STORE INC,-89.344559,37.764378,1904 Walnut St,,Murphysboro,IL,62966,1910.0,JACKSON,0,0,0.0,0.0,0,0.0,0,0
267,SUN SHINE FOOD MART 5,-88.112015,41.63625,369 S Budler Rd,,Romeoville,IL,60446,4102.0,WILL,0,0,0.0,0.0,0,0.0,0,0
268,JEWEL 3730,-88.27016400000001,41.4198,2051 Ridge Rd,,Minooka,IL,60447,8801.0,GRUNDY,0,0,0.0,0.0,0,0.0,0,0
269,ANGEL OIL CORPORATION,-87.621185,41.765659,130 E 71st St,,Chicago,IL,60619,1002.0,COOK,0,0,0.0,0.0,0,0.0,0,0
270,CVS 5989,-87.665184,41.786784999999995,1620 W 59th St,,Chicago,IL,60636,1735.0,COOK,0,0,0.0,0.0,0,0.0,0,0
271,CVS 7125,-87.68418100000001,41.79612,5360 S Western Ave,,Chicago,IL,60609,5435.0,COOK,0,0,0.0,0.0,0,0.0,0,0
272,Target Store 833,-87.973099,42.240479,313 W Townline Rd,,Vernon Hills,IL,60061,4331.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
273,Target Store 2035,-87.795204,41.543858,7300 191st St,,Tinley Park,IL,60487,9361.0,COOK,0,0,0.0,0.0,0,0.0,0,0
274,CIRCLE K 150,-88.995522,40.530231,1606 N Main St,,Normal,IL,61761,1114.0,MCLEAN,0,0,0.0,0.0,0,0.0,0,0
275,Target Store 2081,-87.84951,41.854183,800 Broadview Village Sq,,Broadview,IL,60155,4887.0,COOK,0,0,0.0,0.0,0,0.0,0,0
276,RAJESHREE GROCERS,-88.12509200000001,42.047253000000005,1849 W Golf Rd,,Schaumburg,IL,60194,1148.0,COOK,0,0,0.0,0.0,0,0.0,0,0
277,"MART EXPRESS, INC",-87.853241,41.870102,1811 S 17th Ave,,Broadview,IL,60155,2927.0,COOK,0,0,0.0,0.0,0,0.0,0,0
278,Target Store 943,-88.257866,40.141940999999996,2102 N Prospect Ave,,Champaign,IL,61822,1231.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
